0.18075916114685237, 3.456988958558392
0.31212043132394646, 2.8715498469318037
0.38311205353409766, 2.3660508813233685
0.4689230430351761, 2.073280336770427
0.7989775737926035, 1.7621606444432807
0.8901542783291738, 1.4605112606931883
1.1047971565959371, 1.158549146006596
1.2483389568247754, 0.9542848557324595
1.5408477591808631, 0.758508490984851
1.6065783632342634, 0.6519590213697208
1.6776794412721898, 0.5542611969572633
1.625316725054439, 0.46574134568122005
1.6346823367527514, 0.35933464453709885
1.170313607942822, 0.25412787839933415
