0.3761677582860252, 0.4901126191310805
0.5039776136694463, 0.7311543948960271
0.659167777807014, 1.0650057417169485
0.7778163482340728, 1.4640826535644056
0.8270822317412989, 1.7333704515035002
0.8398014291061351, 2.0957648790250367
0.8050336991679821, 2.449086290409509
0.7318995874281455, 2.858348066021682
0.6752411903050293, 3.063072315078946
0.5875172612222359, 3.3515840433739417
0.46689452470211545, 3.7610664910343505
0.37550574214131816, 4.11465101139941
0.2987322390828884, 4.449580256302098
0.20732478427185574, 4.905395346705493
0.11955502330211987, 5.44483665600368
0.05733908551805866, 6.077096023744313
0.01699684014601832, 6.950889435665187
0.01320807082554376, 7.6944014652624
0.2775782770435735, 0.26752242155320793
