 Rows: Electric field / N (Td)                                         
  0.1000       10.44       20.78       31.12       41.47       51.81       62.15       72.49       82.83       93.17    
   103.5       113.9       124.2       134.5       144.9       155.2       165.6       175.9       186.2       196.6    
   206.9       217.3       227.6       238.0       248.3       258.6       269.0       279.3       289.7       300.0    

 Columns: Mole fraction He
   0.000      0.1111      0.2222      0.3333      0.4444      0.5556      0.6667      0.7778      0.8889       1.000    

 Columns: Mole fraction N2
  0.8000      0.7111      0.6222      0.5333      0.4444      0.3556      0.2667      0.1778      0.8889E-01   0.000    

 Columns: Mole fraction O2
  0.2000      0.1778      0.1556      0.1333      0.1111      0.8889E-01  0.6667E-01  0.4444E-01  0.2222E-01   0.000    

 Mean energy (eV)                                                
   6.323       6.613       6.961       7.392       7.941       8.670       9.688       11.23       13.86       19.82    
   6.535       6.841       7.210       7.666       8.246       9.013       10.08       11.70       14.48       20.85    
   6.745       7.067       7.455       7.934       8.544       9.350       10.48       12.17       15.09       21.91    
   6.951       7.290       7.699       8.201       8.840       9.685       10.86       12.64       15.71       22.99    
   7.157       7.510       7.937       8.465       9.133       10.02       11.24       13.10       16.33       24.08    
   7.360       7.731       8.175       8.724       9.421       10.34       11.62       13.56       16.95       25.20    
   7.560       7.945       8.411       8.982       9.706       10.66       12.00       14.02       17.57       26.33    
   7.761       8.159       8.642       9.237       9.989       10.98       12.37       14.48       18.19       27.49    
   7.958       8.372       8.872       9.488       10.27       11.30       12.74       14.94       18.83       28.66    
   8.151       8.583       9.100       9.736       10.54       11.61       13.11       15.39       19.46       29.84    
   8.344       8.789       9.325       9.983       10.82       11.92       13.47       15.84       20.09       31.06    
   8.537       8.995       9.548       10.23       11.09       12.23       13.84       16.30       20.73       32.27    
   8.727       9.199       9.767       10.47       11.36       12.54       14.20       16.75       21.37       33.51    
   8.913       9.402       9.987       10.71       11.63       12.85       14.56       17.20       22.01       34.77    
   9.100       9.602       10.20       10.95       11.89       13.15       14.92       17.66       22.66       36.03    

 Mobility *N (1/m/V/s)                                           
  0.8416E+25  0.9778E+25  0.1084E+26  0.1171E+26  0.1243E+26  0.1304E+26  0.1355E+26  0.1398E+26  0.1435E+26  0.1466E+26
  0.1162E+25  0.1235E+25  0.1315E+25  0.1402E+25  0.1499E+25  0.1605E+25  0.1722E+25  0.1850E+25  0.1982E+25  0.2179E+25
  0.1171E+25  0.1234E+25  0.1303E+25  0.1379E+25  0.1462E+25  0.1555E+25  0.1658E+25  0.1771E+25  0.1901E+25  0.2307E+25
  0.1154E+25  0.1213E+25  0.1277E+25  0.1348E+25  0.1426E+25  0.1513E+25  0.1610E+25  0.1723E+25  0.1873E+25  0.2387E+25
  0.1134E+25  0.1190E+25  0.1251E+25  0.1319E+25  0.1393E+25  0.1477E+25  0.1573E+25  0.1691E+25  0.1868E+25  0.2461E+25
  0.1114E+25  0.1168E+25  0.1227E+25  0.1292E+25  0.1364E+25  0.1446E+25  0.1544E+25  0.1669E+25  0.1874E+25  0.2536E+25
  0.1095E+25  0.1146E+25  0.1203E+25  0.1266E+25  0.1337E+25  0.1419E+25  0.1519E+25  0.1653E+25  0.1885E+25  0.2612E+25
  0.1076E+25  0.1127E+25  0.1181E+25  0.1243E+25  0.1313E+25  0.1395E+25  0.1498E+25  0.1641E+25  0.1898E+25  0.2686E+25
  0.1059E+25  0.1107E+25  0.1161E+25  0.1222E+25  0.1291E+25  0.1375E+25  0.1480E+25  0.1632E+25  0.1912E+25  0.2760E+25
  0.1041E+25  0.1089E+25  0.1142E+25  0.1202E+25  0.1272E+25  0.1356E+25  0.1465E+25  0.1625E+25  0.1926E+25  0.2834E+25
  0.1025E+25  0.1072E+25  0.1125E+25  0.1184E+25  0.1254E+25  0.1339E+25  0.1451E+25  0.1620E+25  0.1939E+25  0.2903E+25
  0.1010E+25  0.1056E+25  0.1107E+25  0.1167E+25  0.1237E+25  0.1324E+25  0.1439E+25  0.1616E+25  0.1953E+25  0.2973E+25
  0.9956E+24  0.1041E+25  0.1092E+25  0.1151E+25  0.1222E+25  0.1309E+25  0.1429E+25  0.1612E+25  0.1966E+25  0.3037E+25
  0.9816E+24  0.1027E+25  0.1077E+25  0.1136E+25  0.1207E+25  0.1297E+25  0.1419E+25  0.1609E+25  0.1979E+25  0.3095E+25
  0.9683E+24  0.1013E+25  0.1064E+25  0.1123E+25  0.1194E+25  0.1284E+25  0.1410E+25  0.1606E+25  0.1990E+25  0.3155E+25
  0.9559E+24  0.1000E+25  0.1050E+25  0.1109E+25  0.1181E+25  0.1273E+25  0.1402E+25  0.1604E+25  0.2001E+25  0.3207E+25
  0.9441E+24  0.9878E+24  0.1038E+25  0.1097E+25  0.1170E+25  0.1263E+25  0.1394E+25  0.1602E+25  0.2011E+25  0.3257E+25
  0.9329E+24  0.9763E+24  0.1026E+25  0.1085E+25  0.1158E+25  0.1253E+25  0.1386E+25  0.1600E+25  0.2020E+25  0.3306E+25
  0.9219E+24  0.9651E+24  0.1015E+25  0.1074E+25  0.1148E+25  0.1244E+25  0.1380E+25  0.1598E+25  0.2030E+25  0.3351E+25
  0.9116E+24  0.9543E+24  0.1004E+25  0.1064E+25  0.1138E+25  0.1235E+25  0.1373E+25  0.1596E+25  0.2038E+25  0.3390E+25
  0.9017E+24  0.9445E+24  0.9941E+24  0.1054E+25  0.1128E+25  0.1226E+25  0.1367E+25  0.1594E+25  0.2046E+25  0.3427E+25
  0.8919E+24  0.9345E+24  0.9846E+24  0.1044E+25  0.1119E+25  0.1218E+25  0.1361E+25  0.1592E+25  0.2052E+25  0.3458E+25
  0.8831E+24  0.9253E+24  0.9751E+24  0.1035E+25  0.1111E+25  0.1211E+25  0.1355E+25  0.1590E+25  0.2058E+25  0.3489E+25
  0.8744E+24  0.9165E+24  0.9662E+24  0.1026E+25  0.1103E+25  0.1204E+25  0.1350E+25  0.1588E+25  0.2065E+25  0.3515E+25
  0.8655E+24  0.9081E+24  0.9577E+24  0.1018E+25  0.1094E+25  0.1197E+25  0.1344E+25  0.1586E+25  0.2070E+25  0.3537E+25
  0.8575E+24  0.8997E+24  0.9496E+24  0.1010E+25  0.1087E+25  0.1190E+25  0.1339E+25  0.1584E+25  0.2073E+25  0.3560E+25
  0.8499E+24  0.8918E+24  0.9417E+24  0.1002E+25  0.1079E+25  0.1183E+25  0.1334E+25  0.1582E+25  0.2078E+25  0.3576E+25
  0.8423E+24  0.8842E+24  0.9338E+24  0.9951E+24  0.1073E+25  0.1177E+25  0.1329E+25  0.1580E+25  0.2081E+25  0.3594E+25
  0.8348E+24  0.8769E+24  0.9266E+24  0.9876E+24  0.1066E+25  0.1171E+25  0.1325E+25  0.1577E+25  0.2085E+25  0.3608E+25
  0.8278E+24  0.8698E+24  0.9196E+24  0.9808E+24  0.1059E+25  0.1165E+25  0.1320E+25  0.1576E+25  0.2087E+25  0.3619E+25

 Re/perp mobility *N (1/m/V/s)                                   
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    

 Im/Hall mobility *N (1/m/V/s)                                   
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    

 Bulk mobility *N (1/m/V/s)                                      
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    

 Diffusion coefficient *N (1/m/s)                                
  0.1238E+25  0.1210E+25  0.1182E+25  0.1153E+25  0.1124E+25  0.1095E+25  0.1067E+25  0.1039E+25  0.1011E+25  0.9849E+24
  0.2246E+25  0.2408E+25  0.2594E+25  0.2812E+25  0.3068E+25  0.3375E+25  0.3755E+25  0.4254E+25  0.4999E+25  0.9240E+25
  0.2664E+25  0.2849E+25  0.3062E+25  0.3313E+25  0.3610E+25  0.3975E+25  0.4444E+25  0.5090E+25  0.6182E+25  0.1214E+26
  0.2907E+25  0.3111E+25  0.3352E+25  0.3634E+25  0.3972E+25  0.4393E+25  0.4945E+25  0.5736E+25  0.7212E+25  0.1406E+26
  0.3102E+25  0.3326E+25  0.3588E+25  0.3900E+25  0.4276E+25  0.4748E+25  0.5380E+25  0.6330E+25  0.8223E+25  0.1592E+26
  0.3271E+25  0.3515E+25  0.3797E+25  0.4134E+25  0.4544E+25  0.5068E+25  0.5785E+25  0.6904E+25  0.9218E+25  0.1782E+26
  0.3423E+25  0.3679E+25  0.3982E+25  0.4342E+25  0.4789E+25  0.5364E+25  0.6171E+25  0.7468E+25  0.1019E+26  0.1982E+26
  0.3562E+25  0.3836E+25  0.4152E+25  0.4537E+25  0.5015E+25  0.5646E+25  0.6547E+25  0.8024E+25  0.1115E+26  0.2191E+26
  0.3691E+25  0.3974E+25  0.4310E+25  0.4719E+25  0.5235E+25  0.5920E+25  0.6913E+25  0.8569E+25  0.1209E+26  0.2413E+26
  0.3807E+25  0.4103E+25  0.4460E+25  0.4894E+25  0.5443E+25  0.6183E+25  0.7273E+25  0.9106E+25  0.1302E+26  0.2649E+26
  0.3916E+25  0.4230E+25  0.4602E+25  0.5056E+25  0.5644E+25  0.6441E+25  0.7622E+25  0.9636E+25  0.1394E+26  0.2894E+26
  0.4023E+25  0.4346E+25  0.4732E+25  0.5215E+25  0.5838E+25  0.6693E+25  0.7969E+25  0.1016E+26  0.1486E+26  0.3154E+26
  0.4120E+25  0.4455E+25  0.4862E+25  0.5370E+25  0.6028E+25  0.6935E+25  0.8308E+25  0.1067E+26  0.1577E+26  0.3423E+26
  0.4213E+25  0.4564E+25  0.4987E+25  0.5518E+25  0.6213E+25  0.7177E+25  0.8641E+25  0.1117E+26  0.1669E+26  0.3698E+26
  0.4301E+25  0.4664E+25  0.5107E+25  0.5663E+25  0.6396E+25  0.7412E+25  0.8964E+25  0.1167E+26  0.1760E+26  0.3989E+26
  0.4389E+25  0.4765E+25  0.5224E+25  0.5803E+25  0.6567E+25  0.7643E+25  0.9286E+25  0.1216E+26  0.1851E+26  0.4285E+26
  0.4474E+25  0.4861E+25  0.5338E+25  0.5943E+25  0.6743E+25  0.7869E+25  0.9598E+25  0.1264E+26  0.1943E+26  0.4588E+26
  0.4555E+25  0.4956E+25  0.5447E+25  0.6073E+25  0.6909E+25  0.8088E+25  0.9908E+25  0.1312E+26  0.2034E+26  0.4905E+26
  0.4633E+25  0.5047E+25  0.5558E+25  0.6206E+25  0.7075E+25  0.8307E+25  0.1022E+26  0.1360E+26  0.2128E+26  0.5226E+26
  0.4711E+25  0.5133E+25  0.5659E+25  0.6336E+25  0.7237E+25  0.8522E+25  0.1051E+26  0.1407E+26  0.2220E+26  0.5549E+26
  0.4785E+25  0.5223E+25  0.5763E+25  0.6460E+25  0.7395E+25  0.8727E+25  0.1081E+26  0.1454E+26  0.2313E+26  0.5877E+26
  0.4855E+25  0.5305E+25  0.5867E+25  0.6584E+25  0.7551E+25  0.8934E+25  0.1110E+26  0.1501E+26  0.2406E+26  0.6206E+26
  0.4930E+25  0.5388E+25  0.5964E+25  0.6705E+25  0.7704E+25  0.9138E+25  0.1139E+26  0.1547E+26  0.2498E+26  0.6546E+26
  0.5001E+25  0.5470E+25  0.6061E+25  0.6823E+25  0.7856E+25  0.9340E+25  0.1168E+26  0.1593E+26  0.2594E+26  0.6878E+26
  0.5064E+25  0.5552E+25  0.6156E+25  0.6938E+25  0.8000E+25  0.9534E+25  0.1196E+26  0.1639E+26  0.2688E+26  0.7213E+26
  0.5131E+25  0.5628E+25  0.6249E+25  0.7054E+25  0.8146E+25  0.9726E+25  0.1224E+26  0.1684E+26  0.2779E+26  0.7558E+26
  0.5199E+25  0.5705E+25  0.6340E+25  0.7167E+25  0.8289E+25  0.9921E+25  0.1252E+26  0.1729E+26  0.2876E+26  0.7892E+26
  0.5262E+25  0.5779E+25  0.6428E+25  0.7278E+25  0.8434E+25  0.1011E+26  0.1279E+26  0.1775E+26  0.2969E+26  0.8237E+26
  0.5323E+25  0.5853E+25  0.6518E+25  0.7383E+25  0.8570E+25  0.1030E+26  0.1306E+26  0.1820E+26  0.3065E+26  0.8581E+26
  0.5385E+25  0.5925E+25  0.6604E+25  0.7491E+25  0.8705E+25  0.1048E+26  0.1333E+26  0.1865E+26  0.3158E+26  0.8923E+26

 Longitud. diffusion coef. *N (1/m/s)                            
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    

 Bulk T diffusion coef. *N (1/m/s)                               
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    

 Bulk L diffusion coef. *N (1/m/s)                               
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000    
