"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00079982,0.0033058,1.1353e+05,nan,nan,nan,8374.8,1,0.0287,0,0,0.0287
0.00079101,0.0033868,1.1353e+05,nan,nan,nan,8363.2,1,0.028802,0,0,0.028802
0.00078221,0.0034678,1.1353e+05,nan,nan,nan,8351.5,1,0.028905,0,0,0.028905
0.0007734,0.0035489,1.1353e+05,nan,nan,nan,8339.9,1,0.029008,0,0,0.029008
0.00076459,0.0036299,1.1353e+05,nan,nan,nan,8328.2,1,0.02911,0,0,0.02911
0.00075579,0.0037109,1.1352e+05,nan,nan,nan,8316.6,1,0.029212,0,0,0.029212
0.00074698,0.0037919,1.1352e+05,nan,nan,nan,8304.9,1,0.029315,0,0,0.029315
0.00073817,0.0038729,1.1352e+05,nan,nan,nan,8293.3,1,0.029417,0,0,0.029417
0.00072937,0.003954,1.1352e+05,nan,nan,nan,8281.6,1,0.02952,0,0,0.02952
0.0007269,0.0039427,1.1352e+05,nan,nan,nan,8270,1,0.029622,0,0,0.029622
0.00072674,0.0038977,1.1352e+05,nan,nan,nan,8258.3,1,0.029725,0,0,0.029725
0.00072658,0.0038527,1.1352e+05,nan,nan,nan,8246.7,1,0.029827,0,0,0.029827
0.00072642,0.0038077,1.1352e+05,nan,nan,nan,8235,1,0.02993,0,0,0.02993
0.00072627,0.0037627,1.1352e+05,nan,nan,nan,8223.4,1,0.030033,0,0,0.030033
0.00072611,0.0037177,1.1352e+05,nan,nan,nan,8211.8,1,0.030135,0,0,0.030135
0.00072595,0.0036727,1.1352e+05,nan,nan,nan,8200.1,1,0.030237,0,0,0.030237
0.00072579,0.0036277,1.1352e+05,nan,nan,nan,8188.5,1,0.03034,0,0,0.03034
0.00072563,0.0035827,1.1352e+05,nan,nan,nan,8176.8,1,0.030443,0,0,0.030443
0.00072548,0.0035377,1.1352e+05,nan,nan,nan,8165.2,1,0.030545,0,0,0.030545
0.00072532,0.0034927,1.1352e+05,nan,nan,nan,8153.5,1,0.030647,0,0,0.030647
0.00072516,0.0034477,1.1352e+05,nan,nan,nan,8141.9,1,0.03075,0,0,0.03075
0.000725,0.0034028,1.1352e+05,nan,nan,nan,8130.2,1,0.030853,0,0,0.030853
0.00072485,0.0033578,1.1352e+05,nan,nan,nan,8118.6,1,0.030955,0,0,0.030955
0.00072469,0.0033128,1.1352e+05,nan,nan,nan,8106.9,1,0.031057,0,0,0.031057
0.00072453,0.0032678,1.1352e+05,nan,nan,nan,8095.3,1,0.03116,0,0,0.03116
0.00072619,0.0032087,1.1352e+05,nan,nan,nan,8083.7,1,0.031262,0,0,0.031262
0.00073147,0.0031218,1.1352e+05,nan,nan,nan,8072,1,0.031365,0,0,0.031365
0.00073674,0.003035,1.1352e+05,nan,nan,nan,8060.4,1,0.031468,0,0,0.031468
0.00074201,0.0029481,1.1352e+05,nan,nan,nan,8048.7,1,0.03157,0,0,0.03157
0.00074728,0.0028612,1.1352e+05,nan,nan,nan,8037.1,1,0.031673,0,0,0.031673
0.00075255,0.0027743,1.1352e+05,nan,nan,nan,8025.4,1,0.031775,0,0,0.031775
0.00075782,0.0026874,1.1352e+05,nan,nan,nan,8013.8,1,0.031877,0,0,0.031877
0.00076309,0.0026005,1.1352e+05,nan,nan,nan,8002.1,1,0.03198,0,0,0.03198
0.00076837,0.0025136,1.1352e+05,nan,nan,nan,7990.5,1,0.032082,0,0,0.032082
0.00077364,0.0024267,1.1352e+05,nan,nan,nan,7978.8,1,0.032185,0,0,0.032185
0.00077891,0.0023398,1.1352e+05,nan,nan,nan,7967.2,1,0.032288,0,0,0.032288
0.00078418,0.002253,1.1352e+05,nan,nan,nan,7955.6,1,0.03239,0,0,0.03239
0.00078945,0.0021661,1.1352e+05,nan,nan,nan,7943.9,1,0.032492,0,0,0.032492
0.00079472,0.0020792,1.1352e+05,nan,nan,nan,7932.3,1,0.032595,0,0,0.032595
0.00079999,0.0019923,1.1352e+05,nan,nan,nan,7920.6,1,0.032697,0,0,0.032697
0.00080527,0.0019054,1.1352e+05,nan,nan,nan,7909,1,0.0328,0,0,0.0328
0.00081054,0.0018185,1.1352e+05,nan,nan,nan,7897.3,1,0.032903,0,0,0.032903
0.00081581,0.0017316,1.1352e+05,nan,nan,nan,7885.7,1,0.033005,0,0,0.033005
0.00082147,0.0017,1.1352e+05,nan,nan,nan,7874,1,0.033108,0,0,0.033108
0.00082715,0.0016711,1.1352e+05,nan,nan,nan,7862.4,1,0.03321,0,0,0.03321
0.00083283,0.0016422,1.1352e+05,nan,nan,nan,7850.7,1,0.033312,0,0,0.033312
0.00083851,0.0016132,1.1352e+05,nan,nan,nan,7839.1,1,0.033415,0,0,0.033415
0.00084418,0.0015843,1.1352e+05,nan,nan,nan,7827.5,1,0.033517,0,0,0.033517
0.00084986,0.0015553,1.1352e+05,nan,nan,nan,7815.8,1,0.03362,0,0,0.03362
0.00085554,0.0015264,1.1352e+05,nan,nan,nan,7804.2,1,0.033723,0,0,0.033723
0.00086122,0.0014975,1.1352e+05,nan,nan,nan,7792.5,1,0.033825,0,0,0.033825
0.0008669,0.0014685,1.1352e+05,nan,nan,nan,7780.9,1,0.033928,0,0,0.033928
0.00087258,0.0014396,1.1352e+05,nan,nan,nan,7769.2,1,0.03403,0,0,0.03403
0.00087826,0.0014107,1.1352e+05,nan,nan,nan,7757.6,1,0.034132,0,0,0.034132
0.00088394,0.0013817,1.1352e+05,nan,nan,nan,7745.9,1,0.034235,0,0,0.034235
0.00088962,0.0013528,1.1352e+05,nan,nan,nan,7734.3,1,0.034337,0,0,0.034337
0.0008953,0.0013238,1.1352e+05,nan,nan,nan,7722.6,1,0.03444,0,0,0.03444
0.00090097,0.0012949,1.1352e+05,nan,nan,nan,7711,1,0.034543,0,0,0.034543
0.00090665,0.001266,1.1352e+05,nan,nan,nan,7699.4,1,0.034645,0,0,0.034645
0.00091233,0.001237,1.1352e+05,nan,nan,nan,7687.7,1,0.034747,0,0,0.034747
0.00091801,0.0012081,1.1352e+05,nan,nan,nan,7676.1,1,0.03485,0,0,0.03485
0.00092309,0.001191,1.1352e+05,nan,nan,nan,7664.4,1,0.034952,0,0,0.034952
0.00092765,0.0011843,1.1352e+05,nan,nan,nan,7652.8,1,0.035055,0,0,0.035055
0.0009322,0.0011777,1.1352e+05,nan,nan,nan,7641.1,1,0.035157,0,0,0.035157
0.00093675,0.0011711,1.1352e+05,nan,nan,nan,7629.5,1,0.03526,0,0,0.03526
0.0009413,0.0011645,1.1352e+05,nan,nan,nan,7617.8,1,0.035363,0,0,0.035363
0.00094585,0.0011578,1.1352e+05,nan,nan,nan,7606.2,1,0.035465,0,0,0.035465
0.0009504,0.0011512,1.1352e+05,nan,nan,nan,7594.6,1,0.035567,0,0,0.035567
0.00095495,0.0011446,1.1352e+05,nan,nan,nan,7582.9,1,0.03567,0,0,0.03567
0.0009595,0.0011379,1.1352e+05,nan,nan,nan,7571.3,1,0.035772,0,0,0.035772
0.00096406,0.0011313,1.1352e+05,nan,nan,nan,7559.6,1,0.035875,0,0,0.035875
0.00096861,0.0011247,1.1352e+05,nan,nan,nan,7548,1,0.035978,0,0,0.035978
0.00097316,0.0011181,1.1352e+05,nan,nan,nan,7536.3,1,0.03608,0,0,0.03608
0.00097771,0.0011114,1.1352e+05,nan,nan,nan,7524.7,1,0.036183,0,0,0.036183
0.00098226,0.0011048,1.1352e+05,nan,nan,nan,7513,1,0.036285,0,0,0.036285
0.00098681,0.0010982,1.1352e+05,nan,nan,nan,7501.4,1,0.036387,0,0,0.036387
0.00099136,0.0010916,1.1352e+05,nan,nan,nan,7489.7,1,0.03649,0,0,0.03649
0.00099592,0.0010849,1.1352e+05,nan,nan,nan,7478.1,1,0.036592,0,0,0.036592
0.0010005,0.0010783,1.1352e+05,nan,nan,nan,7466.5,1,0.036695,0,0,0.036695
0.001005,0.0010717,1.1352e+05,nan,nan,nan,7454.8,1,0.036798,0,0,0.036798
0.0010096,0.0010651,1.1352e+05,nan,nan,nan,7443.2,1,0.0369,0,0,0.0369
0.0010129,0.0010643,1.1352e+05,nan,nan,nan,7431.5,1,0.037003,0,0,0.037003
0.0010162,0.0010635,1.1352e+05,nan,nan,nan,7419.9,1,0.037105,0,0,0.037105
0.0010196,0.0010627,1.1352e+05,nan,nan,nan,7408.2,1,0.037207,0,0,0.037207
0.0010229,0.0010619,1.1352e+05,nan,nan,nan,7396.6,1,0.03731,0,0,0.03731
0.0010262,0.0010612,1.1352e+05,nan,nan,nan,7384.9,1,0.037412,0,0,0.037412
0.0010295,0.0010604,1.1352e+05,nan,nan,nan,7373.3,1,0.037515,0,0,0.037515
0.0010329,0.0010596,1.1352e+05,nan,nan,nan,7361.6,1,0.037618,0,0,0.037618
0.0010362,0.0010588,1.1352e+05,nan,nan,nan,7350,1,0.03772,0,0,0.03772
0.0010395,0.0010581,1.1352e+05,nan,nan,nan,7338.4,1,0.037822,0,0,0.037822
0.0010429,0.0010573,1.1352e+05,nan,nan,nan,7326.7,1,0.037925,0,0,0.037925
0.0010462,0.0010565,1.1352e+05,nan,nan,nan,7315.1,1,0.038027,0,0,0.038027
0.0010495,0.0010557,1.1352e+05,nan,nan,nan,7303.4,1,0.03813,0,0,0.03813
0.0010528,0.001055,1.1352e+05,nan,nan,nan,7291.8,1,0.038232,0,0,0.038232
0.0010562,0.0010542,1.1352e+05,nan,nan,nan,7280.1,1,0.038335,0,0,0.038335
0.0010595,0.0010534,1.1352e+05,nan,nan,nan,7268.5,1,0.038438,0,0,0.038438
0.0010628,0.0010526,1.1352e+05,nan,nan,nan,7256.8,1,0.03854,0,0,0.03854
0.0010662,0.0010519,1.1352e+05,nan,nan,nan,7245.2,1,0.038642,0,0,0.038642
0.0010695,0.0010511,1.1352e+05,nan,nan,nan,7233.5,1,0.038745,0,0,0.038745
0.0010728,0.0010503,1.1352e+05,nan,nan,nan,7221.9,1,0.038847,0,0,0.038847
0.0010762,0.0010495,1.1352e+05,nan,nan,nan,7210.3,1,0.03895,0,0,0.03895
0.0010792,0.0010491,1.1352e+05,nan,nan,nan,7198.6,1,0.039053,0,0,0.039053
0.0010815,0.0010497,1.1352e+05,nan,nan,nan,7187,1,0.039155,0,0,0.039155
0.0010839,0.0010502,1.1352e+05,nan,nan,nan,7175.3,1,0.039258,0,0,0.039258
0.0010862,0.0010507,1.1352e+05,nan,nan,nan,7163.7,1,0.03936,0,0,0.03936
0.0010886,0.0010513,1.1352e+05,nan,nan,nan,7152,1,0.039462,0,0,0.039462
0.001091,0.0010518,1.1352e+05,nan,nan,nan,7140.4,1,0.039565,0,0,0.039565
0.0010933,0.0010523,1.1352e+05,nan,nan,nan,7128.7,1,0.039667,0,0,0.039667
0.0010957,0.0010529,1.1352e+05,nan,nan,nan,7117.1,1,0.03977,0,0,0.03977
0.001098,0.0010534,1.1352e+05,nan,nan,nan,7105.4,1,0.039873,0,0,0.039873
0.0011004,0.0010539,1.1352e+05,nan,nan,nan,7093.8,1,0.039975,0,0,0.039975
0.0011027,0.0010544,1.1352e+05,nan,nan,nan,7082.2,1,0.040078,0,0,0.040078
0.0011051,0.001055,1.1352e+05,nan,nan,nan,7070.5,1,0.04018,0,0,0.04018
0.0011074,0.0010555,1.1352e+05,nan,nan,nan,7058.9,1,0.040282,0,0,0.040282
0.0011098,0.001056,1.1352e+05,nan,nan,nan,7047.2,1,0.040385,0,0,0.040385
0.0011121,0.0010566,1.1352e+05,nan,nan,nan,7035.6,1,0.040487,0,0,0.040487
0.0011145,0.0010571,1.1352e+05,nan,nan,nan,7023.9,1,0.04059,0,0,0.04059
0.0011168,0.0010576,1.1352e+05,nan,nan,nan,7012.3,1,0.040693,0,0,0.040693
0.0011192,0.0010582,1.1352e+05,nan,nan,nan,7000.6,1,0.040795,0,0,0.040795
0.0011215,0.0010587,1.1352e+05,nan,nan,nan,6989,1,0.040897,0,0,0.040897
0.0011239,0.0010592,1.1352e+05,nan,nan,nan,6977.4,1,0.041,0,0,0.041
0.0011262,0.0010598,1.1352e+05,nan,nan,nan,6965.7,1,0.041102,0,0,0.041102
0.0011286,0.0010603,1.1352e+05,nan,nan,nan,6954.1,1,0.041205,0,0,0.041205
0.0011307,0.0010609,1.1352e+05,nan,nan,nan,6942.4,1,0.041308,0,0,0.041308
0.0011323,0.0010615,1.1352e+05,nan,nan,nan,6930.8,1,0.04141,0,0,0.04141
0.0011339,0.0010622,1.1352e+05,nan,nan,nan,6919.1,1,0.041513,0,0,0.041513
0.0011356,0.0010629,1.1352e+05,nan,nan,nan,6907.5,1,0.041615,0,0,0.041615
0.0011372,0.0010636,1.1352e+05,nan,nan,nan,6895.8,1,0.041717,0,0,0.041717
0.0011388,0.0010642,1.1352e+05,nan,nan,nan,6884.2,1,0.04182,0,0,0.04182
0.0011404,0.0010649,1.1352e+05,nan,nan,nan,6872.5,1,0.041922,0,0,0.041922
0.001142,0.0010656,1.1352e+05,nan,nan,nan,6860.9,1,0.042025,0,0,0.042025
0.0011437,0.0010663,1.1352e+05,nan,nan,nan,6849.3,1,0.042128,0,0,0.042128
0.0011453,0.001067,1.1352e+05,nan,nan,nan,6837.6,1,0.04223,0,0,0.04223
0.0011469,0.0010676,1.1352e+05,nan,nan,nan,6826,1,0.042333,0,0,0.042333
0.0011485,0.0010683,1.1352e+05,nan,nan,nan,6814.3,1,0.042435,0,0,0.042435
0.0011501,0.001069,1.1352e+05,nan,nan,nan,6802.7,1,0.042537,0,0,0.042537
0.0011518,0.0010697,1.1352e+05,nan,nan,nan,6791,1,0.04264,0,0,0.04264
0.0011534,0.0010703,1.1352e+05,nan,nan,nan,6779.4,1,0.042742,0,0,0.042742
0.001155,0.001071,1.1352e+05,nan,nan,nan,6767.7,1,0.042845,0,0,0.042845
0.0011566,0.0010717,1.1352e+05,nan,nan,nan,6756.1,1,0.042948,0,0,0.042948
0.0011583,0.0010724,1.1352e+05,nan,nan,nan,6744.4,1,0.04305,0,0,0.04305
0.0011599,0.001073,1.1352e+05,nan,nan,nan,6732.8,1,0.043152,0,0,0.043152
0.0011615,0.0010737,1.1352e+05,nan,nan,nan,6721.2,1,0.043255,0,0,0.043255
0.0011631,0.0010744,1.1352e+05,nan,nan,nan,6709.5,1,0.043357,0,0,0.043357
0.0011647,0.0010751,1.1352e+05,nan,nan,nan,6697.9,1,0.04346,0,0,0.04346
0.0011664,0.0010757,1.1352e+05,nan,nan,nan,6686.2,1,0.043562,0,0,0.043562
0.0011679,0.0010764,1.1352e+05,nan,nan,nan,6674.6,1,0.043665,0,0,0.043665
0.001169,0.0010769,1.1352e+05,nan,nan,nan,6662.9,1,0.043768,0,0,0.043768
0.00117,0.0010774,1.1352e+05,nan,nan,nan,6651.3,1,0.04387,0,0,0.04387
0.0011711,0.0010779,1.1352e+05,nan,nan,nan,6639.6,1,0.043972,0,0,0.043972
0.0011721,0.0010785,1.1352e+05,nan,nan,nan,6628,1,0.044075,0,0,0.044075
0.0011732,0.001079,1.1352e+05,nan,nan,nan,6616.3,1,0.044177,0,0,0.044177
0.0011742,0.0010795,1.1352e+05,nan,nan,nan,6604.7,1,0.04428,0,0,0.04428
0.0011753,0.00108,1.1352e+05,nan,nan,nan,6593.1,1,0.044383,0,0,0.044383
0.0011763,0.0010805,1.1352e+05,nan,nan,nan,6581.4,1,0.044485,0,0,0.044485
0.0011774,0.001081,1.1352e+05,nan,nan,nan,6569.8,1,0.044588,0,0,0.044588
0.0011784,0.0010816,1.1352e+05,nan,nan,nan,6558.1,1,0.04469,0,0,0.04469
0.0011795,0.0010821,1.1352e+05,nan,nan,nan,6546.5,1,0.044792,0,0,0.044792
0.0011805,0.0010826,1.1352e+05,nan,nan,nan,6534.8,1,0.044895,0,0,0.044895
0.0011816,0.0010831,1.1352e+05,nan,nan,nan,6523.2,1,0.044997,0,0,0.044997
0.0011826,0.0010836,1.1352e+05,nan,nan,nan,6511.5,1,0.0451,0,0,0.0451
0.0011837,0.0010841,1.1352e+05,nan,nan,nan,6499.9,1,0.045203,0,0,0.045203
0.0011847,0.0010846,1.1352e+05,nan,nan,nan,6488.3,1,0.045305,0,0,0.045305
0.0011858,0.0010852,1.1352e+05,nan,nan,nan,6476.6,1,0.045408,0,0,0.045408
0.0011868,0.0010857,1.1352e+05,nan,nan,nan,6465,1,0.04551,0,0,0.04551
0.0011879,0.0010862,1.1352e+05,nan,nan,nan,6453.3,1,0.045612,0,0,0.045612
0.0011889,0.0010867,1.1352e+05,nan,nan,nan,6441.7,1,0.045715,0,0,0.045715
0.00119,0.0010872,1.1352e+05,nan,nan,nan,6430,1,0.045817,0,0,0.045817
0.001191,0.0010877,1.1352e+05,nan,nan,nan,6418.4,1,0.04592,0,0,0.04592
0.0011921,0.0010883,1.1352e+05,nan,nan,nan,6406.7,1,0.046023,0,0,0.046023
0.0011931,0.0010888,1.1352e+05,nan,nan,nan,6395.1,1,0.046125,0,0,0.046125
0.001194,0.0010892,1.1352e+05,nan,nan,nan,6383.4,1,0.046227,0,0,0.046227
0.0011946,0.0010894,1.1352e+05,nan,nan,nan,6371.8,1,0.04633,0,0,0.04633
0.0011951,0.0010897,1.1352e+05,nan,nan,nan,6360.2,1,0.046432,0,0,0.046432
0.0011957,0.00109,1.1352e+05,nan,nan,nan,6348.5,1,0.046535,0,0,0.046535
0.0011963,0.0010903,1.1352e+05,nan,nan,nan,6336.9,1,0.046637,0,0,0.046637
0.0011969,0.0010905,1.1352e+05,nan,nan,nan,6325.2,1,0.04674,0,0,0.04674
0.0011975,0.0010908,1.1352e+05,nan,nan,nan,6313.6,1,0.046843,0,0,0.046843
0.001198,0.0010911,1.1352e+05,nan,nan,nan,6301.9,1,0.046945,0,0,0.046945
0.0011986,0.0010913,1.1352e+05,nan,nan,nan,6290.3,1,0.047047,0,0,0.047047
0.0011992,0.0010916,1.1352e+05,nan,nan,nan,6278.6,1,0.04715,0,0,0.04715
0.0011998,0.0010919,1.1352e+05,nan,nan,nan,6267,1,0.047252,0,0,0.047252
0.0012003,0.0010921,1.1352e+05,nan,nan,nan,6255.3,1,0.047355,0,0,0.047355
0.0012009,0.0010924,1.1352e+05,nan,nan,nan,6243.7,1,0.047458,0,0,0.047458
0.0012015,0.0010927,1.1352e+05,nan,nan,nan,6232.1,1,0.04756,0,0,0.04756
0.0012021,0.0010929,1.1352e+05,nan,nan,nan,6220.4,1,0.047663,0,0,0.047663
0.0012026,0.0010932,1.1352e+05,nan,nan,nan,6208.8,1,0.047765,0,0,0.047765
0.0012032,0.0010935,1.1352e+05,nan,nan,nan,6197.1,1,0.047867,0,0,0.047867
0.0012038,0.0010938,1.1352e+05,nan,nan,nan,6185.5,1,0.04797,0,0,0.04797
0.0012044,0.001094,1.1352e+05,nan,nan,nan,6173.8,1,0.048072,0,0,0.048072
0.0012049,0.0010943,1.1352e+05,nan,nan,nan,6162.2,1,0.048175,0,0,0.048175
0.0012055,0.0010946,1.1352e+05,nan,nan,nan,6150.5,1,0.048278,0,0,0.048278
0.0012061,0.0010948,1.1352e+05,nan,nan,nan,6138.9,1,0.04838,0,0,0.04838
0.0012067,0.0010951,1.1352e+05,nan,nan,nan,6127.2,1,0.048483,0,0,0.048483
0.0012072,0.0010954,1.1352e+05,nan,nan,nan,6115.6,1,0.048585,0,0,0.048585
0.0012078,0.0010956,1.1352e+05,nan,nan,nan,6104,1,0.048687,0,0,0.048687
0.0012084,0.0010959,1.1352e+05,nan,nan,nan,6092.3,1,0.04879,0,0,0.04879
0.0012089,0.0010961,1.1352e+05,nan,nan,nan,6080.7,1,0.048892,0,0,0.048892
0.001209,0.0010961,1.1352e+05,nan,nan,nan,6069,1,0.048995,0,0,0.048995
0.0012092,0.0010961,1.1352e+05,nan,nan,nan,6057.4,1,0.049098,0,0,0.049098
0.0012093,0.0010961,1.1352e+05,nan,nan,nan,6045.7,1,0.0492,0,0,0.0492
0.0012095,0.0010961,1.1352e+05,nan,nan,nan,6034.1,1,0.049302,0,0,0.049302
0.0012096,0.0010961,1.1352e+05,nan,nan,nan,6022.4,1,0.049405,0,0,0.049405
0.0012098,0.001096,1.1352e+05,nan,nan,nan,6010.8,1,0.049507,0,0,0.049507
0.0012099,0.001096,1.1352e+05,nan,nan,nan,5999.2,1,0.04961,0,0,0.04961
0.0012101,0.001096,1.1352e+05,nan,nan,nan,5987.5,1,0.049712,0,0,0.049712
0.0012102,0.001096,1.1352e+05,nan,nan,nan,5975.9,1,0.049815,0,0,0.049815
0.0012104,0.001096,1.1352e+05,nan,nan,nan,5964.2,1,0.049918,0,0,0.049918
0.0012105,0.001096,1.1352e+05,nan,nan,nan,5952.6,1,0.05002,0,0,0.05002
0.0012107,0.001096,1.1352e+05,nan,nan,nan,5940.9,1,0.050122,0,0,0.050122
0.0012109,0.001096,1.1352e+05,nan,nan,nan,5929.3,1,0.050225,0,0,0.050225
0.001211,0.001096,1.1352e+05,nan,nan,nan,5917.6,1,0.050327,0,0,0.050327
0.0012112,0.001096,1.1352e+05,nan,nan,nan,5906,1,0.05043,0,0,0.05043
0.0012113,0.001096,1.1352e+05,nan,nan,nan,5894.3,1,0.050533,0,0,0.050533
0.0012115,0.0010959,1.1352e+05,nan,nan,nan,5882.7,1,0.050635,0,0,0.050635
0.0012116,0.0010959,1.1352e+05,nan,nan,nan,5871.1,1,0.050738,0,0,0.050738
0.0012118,0.0010959,1.1352e+05,nan,nan,nan,5859.4,1,0.05084,0,0,0.05084
0.0012119,0.0010959,1.1352e+05,nan,nan,nan,5847.8,1,0.050942,0,0,0.050942
0.0012121,0.0010959,1.1352e+05,nan,nan,nan,5836.1,1,0.051045,0,0,0.051045
0.0012122,0.0010959,1.1352e+05,nan,nan,nan,5824.5,1,0.051147,0,0,0.051147
0.0012124,0.0010959,1.1352e+05,nan,nan,nan,5812.8,1,0.05125,0,0,0.05125
0.0012125,0.0010959,1.1352e+05,nan,nan,nan,5801.2,1,0.051353,0,0,0.051353
0.0012127,0.0010959,1.1352e+05,nan,nan,nan,5789.5,1,0.051455,0,0,0.051455
0.0012128,0.0010959,1.1352e+05,nan,nan,nan,5777.9,1,0.051557,0,0,0.051557
0.001213,0.0010959,1.1352e+05,nan,nan,nan,5766.3,1,0.05166,0,0,0.05166
0.0012129,0.0010957,1.1352e+05,nan,nan,nan,5754.6,1,0.051762,0,0,0.051762
0.0012127,0.0010954,1.1352e+05,nan,nan,nan,5743,1,0.051865,0,0,0.051865
0.0012124,0.0010951,1.1352e+05,nan,nan,nan,5731.3,1,0.051967,0,0,0.051967
0.0012122,0.0010948,1.1352e+05,nan,nan,nan,5719.7,1,0.05207,0,0,0.05207
0.0012119,0.0010944,1.1352e+05,nan,nan,nan,5708,1,0.052173,0,0,0.052173
0.0012117,0.0010941,1.1352e+05,nan,nan,nan,5696.4,1,0.052275,0,0,0.052275
0.0012114,0.0010938,1.1352e+05,nan,nan,nan,5684.7,1,0.052377,0,0,0.052377
0.0012112,0.0010935,1.1352e+05,nan,nan,nan,5673.1,1,0.05248,0,0,0.05248
0.0012109,0.0010932,1.1352e+05,nan,nan,nan,5661.4,1,0.052582,0,0,0.052582
0.0012107,0.0010929,1.1352e+05,nan,nan,nan,5649.8,1,0.052685,0,0,0.052685
0.0012104,0.0010926,1.1352e+05,nan,nan,nan,5638.2,1,0.052788,0,0,0.052788
0.0012102,0.0010923,1.1352e+05,nan,nan,nan,5626.5,1,0.05289,0,0,0.05289
0.0012099,0.001092,1.1352e+05,nan,nan,nan,5614.9,1,0.052993,0,0,0.052993
0.0012097,0.0010917,1.1352e+05,nan,nan,nan,5603.2,1,0.053095,0,0,0.053095
0.0012094,0.0010914,1.1352e+05,nan,nan,nan,5591.6,1,0.053197,0,0,0.053197
0.0012092,0.0010911,1.1352e+05,nan,nan,nan,5579.9,1,0.0533,0,0,0.0533
0.0012089,0.0010907,1.1352e+05,nan,nan,nan,5568.3,1,0.053402,0,0,0.053402
0.0012087,0.0010904,1.1352e+05,nan,nan,nan,5556.6,1,0.053505,0,0,0.053505
0.0012084,0.0010901,1.1352e+05,nan,nan,nan,5545,1,0.053608,0,0,0.053608
0.0012082,0.0010898,1.1352e+05,nan,nan,nan,5533.3,1,0.05371,0,0,0.05371
0.0012079,0.0010895,1.1352e+05,nan,nan,nan,5521.7,1,0.053813,0,0,0.053813
0.0012077,0.0010892,1.1352e+05,nan,nan,nan,5510.1,1,0.053915,0,0,0.053915
0.0012074,0.0010889,1.1352e+05,nan,nan,nan,5498.4,1,0.054017,0,0,0.054017
0.0012072,0.0010886,1.1352e+05,nan,nan,nan,5486.8,1,0.05412,0,0,0.05412
0.0012069,0.0010883,1.1352e+05,nan,nan,nan,5475.1,1,0.054222,0,0,0.054222
0.0012067,0.001088,1.1352e+05,nan,nan,nan,5463.5,1,0.054325,0,0,0.054325
0.0012065,0.0010877,1.1352e+05,nan,nan,nan,5451.8,1,0.054428,0,0,0.054428
0.0012062,0.0010874,1.1352e+05,nan,nan,nan,5440.2,1,0.05453,0,0,0.05453
0.001206,0.0010871,1.1352e+05,nan,nan,nan,5428.5,1,0.054632,0,0,0.054632
0.0012056,0.0010867,1.1352e+05,nan,nan,nan,5416.9,1,0.054735,0,0,0.054735
0.001205,0.0010861,1.1352e+05,nan,nan,nan,5405.3,1,0.054837,0,0,0.054837
0.0012043,0.0010854,1.1352e+05,nan,nan,nan,5393.6,1,0.05494,0,0,0.05494
0.0012037,0.0010848,1.1352e+05,nan,nan,nan,5382,1,0.055042,0,0,0.055042
0.0012031,0.0010842,1.1352e+05,nan,nan,nan,5370.3,1,0.055145,0,0,0.055145
0.0012024,0.0010836,1.1352e+05,nan,nan,nan,5358.7,1,0.055248,0,0,0.055248
0.0012018,0.0010829,1.1352e+05,nan,nan,nan,5347,1,0.05535,0,0,0.05535
0.0012011,0.0010823,1.1352e+05,nan,nan,nan,5335.4,1,0.055452,0,0,0.055452
0.0012005,0.0010817,1.1352e+05,nan,nan,nan,5323.7,1,0.055555,0,0,0.055555
0.0011999,0.0010811,1.1352e+05,nan,nan,nan,5312.1,1,0.055657,0,0,0.055657
0.0011992,0.0010805,1.1352e+05,nan,nan,nan,5300.4,1,0.05576,0,0,0.05576
0.0011986,0.0010798,1.1352e+05,nan,nan,nan,5288.8,1,0.055863,0,0,0.055863
0.0011979,0.0010792,1.1352e+05,nan,nan,nan,5277.2,1,0.055965,0,0,0.055965
0.0011973,0.0010786,1.1352e+05,nan,nan,nan,5265.5,1,0.056068,0,0,0.056068
0.0011967,0.001078,1.1352e+05,nan,nan,nan,5253.9,1,0.05617,0,0,0.05617
0.001196,0.0010773,1.1352e+05,nan,nan,nan,5242.2,1,0.056272,0,0,0.056272
0.0011954,0.0010767,1.1352e+05,nan,nan,nan,5230.6,1,0.056375,0,0,0.056375
0.0011948,0.0010761,1.1352e+05,nan,nan,nan,5218.9,1,0.056477,0,0,0.056477
0.0011941,0.0010755,1.1352e+05,nan,nan,nan,5207.3,1,0.05658,0,0,0.05658
0.0011935,0.0010749,1.1352e+05,nan,nan,nan,5195.6,1,0.056683,0,0,0.056683
0.0011928,0.0010742,1.1352e+05,nan,nan,nan,5184,1,0.056785,0,0,0.056785
0.0011922,0.0010736,1.1352e+05,nan,nan,nan,5172.4,1,0.056887,0,0,0.056887
0.0011916,0.001073,1.1352e+05,nan,nan,nan,5160.7,1,0.05699,0,0,0.05699
0.0011909,0.0010724,1.1352e+05,nan,nan,nan,5149.1,1,0.057092,0,0,0.057092
0.0011903,0.0010717,1.1352e+05,nan,nan,nan,5137.4,1,0.057195,0,0,0.057195
0.0011896,0.0010711,1.1352e+05,nan,nan,nan,5125.8,1,0.057297,0,0,0.057297
