"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.4792e-11,2.5875e+05,0,1,nan,nan,11782,1,0.0007392,0,0.0041392,0
-2.4737e-11,2.5817e+05,-6.8043e-22,1,nan,nan,11781,1,0.0007458,0,0.0041458,0
-2.4683e-11,2.5761e+05,-6.2228e-21,1,nan,nan,11779,1,0.0007524,0,0.0041524,0
-2.4629e-11,2.5704e+05,-1.1765e-20,1,nan,nan,11777,1,0.000759,0,0.004159,0
-2.4575e-11,2.5648e+05,-1.7308e-20,1,nan,nan,11776,1,0.0007656,0,0.0041656,0
-2.4521e-11,2.5591e+05,-2.285e-20,1,nan,nan,11774,1,0.0007722,0,0.0041722,0
-2.4467e-11,2.5535e+05,-2.8393e-20,1,nan,nan,11772,1,0.0007788,0,0.0041788,0
-2.2194e-11,2.5479e+05,-3.085e-20,1,nan,nan,11771,1,0.0007854,0,0.0041854,0
-2.2145e-11,2.5422e+05,-3.5889e-20,1,nan,nan,11769,1,0.000792,0,0.004192,0
-2.2095e-11,2.5366e+05,-4.0928e-20,1,nan,nan,11767,1,0.0007986,0,0.0041986,0
-2.2046e-11,2.531e+05,-4.5966e-20,1,nan,nan,11766,1,0.0008052,0,0.0042052,0
-2.1997e-11,2.5253e+05,-5.1005e-20,1,nan,nan,11764,1,0.0008118,0,0.0042118,0
-2.1948e-11,2.5197e+05,-5.6044e-20,1,nan,nan,11762,1,0.0008184,0,0.0042184,0
-2.1899e-11,2.5141e+05,-6.1082e-20,1,nan,nan,11761,1,0.000825,0,0.004225,0
-2.185e-11,2.5084e+05,-6.6121e-20,1,nan,nan,11759,1,0.0008316,0,0.0042316,0
-2.1801e-11,2.5028e+05,-7.116e-20,1,nan,nan,11757,1,0.0008382,0,0.0042382,0
-2.1752e-11,2.4971e+05,-7.6199e-20,1,nan,nan,11756,1,0.0008448,0,0.0042448,0
-2.1703e-11,2.4915e+05,-8.1237e-20,1,nan,nan,11754,1,0.0008514,0,0.0042514,0
-2.1654e-11,2.4859e+05,-8.6276e-20,1,nan,nan,11752,1,0.000858,0,0.004258,0
-2.1604e-11,2.4802e+05,-9.1315e-20,1,nan,nan,11751,1,0.0008646,0,0.0042646,0
-2.1555e-11,2.4746e+05,-9.6353e-20,1,nan,nan,11749,1,0.0008712,0,0.0042712,0
-2.1506e-11,2.469e+05,-1.0139e-19,1,nan,nan,11747,1,0.0008778,0,0.0042778,0
-2.1457e-11,2.4633e+05,-1.0643e-19,1,nan,nan,11746,1,0.0008844,0,0.0042844,0
-2.1408e-11,2.4577e+05,-1.1147e-19,1,nan,nan,11744,1,0.000891,0,0.004291,0
-2.1359e-11,2.452e+05,-1.1651e-19,1,nan,nan,11742,1,0.0008976,0,0.0042976,0
-2.131e-11,2.4464e+05,-1.2155e-19,1,nan,nan,11741,1,0.0009042,0,0.0043042,0
-2.1261e-11,2.4408e+05,-1.2659e-19,1,nan,nan,11739,1,0.0009108,0,0.0043108,0
-2.1212e-11,2.4351e+05,-1.3162e-19,1,nan,nan,11737,1,0.0009174,0,0.0043174,0
-2.1163e-11,2.4295e+05,-1.3553e-19,1,nan,nan,11736,1,0.000924,0,0.004324,0
-2.1116e-11,2.4241e+05,-1.3553e-19,1,nan,nan,11734,1,0.0009306,0,0.0043306,0
-2.1068e-11,2.4187e+05,-1.3553e-19,1,nan,nan,11733,1,0.0009372,0,0.0043372,0
-2.1021e-11,2.4132e+05,-1.3553e-19,1,nan,nan,11731,1,0.0009438,0,0.0043438,0
-2.0973e-11,2.4078e+05,-1.3553e-19,1,nan,nan,11729,1,0.0009504,0,0.0043504,0
-2.0926e-11,2.4023e+05,-1.3553e-19,1,nan,nan,11728,1,0.000957,0,0.004357,0
-2.0879e-11,2.3969e+05,-1.3553e-19,1,nan,nan,11726,1,0.0009636,0,0.0043636,0
-2.0831e-11,2.3915e+05,-1.3553e-19,1,nan,nan,11725,1,0.0009702,0,0.0043702,0
-2.0784e-11,2.386e+05,-1.3553e-19,1,nan,nan,11723,1,0.0009768,0,0.0043768,0
-2.0736e-11,2.3806e+05,-1.3553e-19,1,nan,nan,11722,1,0.0009834,0,0.0043834,0
-2.0689e-11,2.3751e+05,-1.3553e-19,1,nan,nan,11720,1,0.00099,0,0.00439,0
-2.0642e-11,2.3697e+05,-1.3553e-19,1,nan,nan,11719,1,0.0009966,0,0.0043966,0
-2.0594e-11,2.3642e+05,-1.3553e-19,1,nan,nan,11717,1,0.0010032,0,0.0044032,0
-2.0547e-11,2.3588e+05,-1.3553e-19,1,nan,nan,11715,1,0.0010098,0,0.0044098,0
-2.0499e-11,2.3534e+05,-1.3553e-19,1,nan,nan,11714,1,0.0010164,0,0.0044164,0
-2.0452e-11,2.3479e+05,-1.3553e-19,1,nan,nan,11712,1,0.001023,0,0.004423,0
-1.8364e-11,2.3425e+05,-1.2197e-19,1,nan,nan,11711,1,0.0010296,0,0.0044296,0
-1.8322e-11,2.337e+05,-1.2197e-19,1,nan,nan,11709,1,0.0010362,0,0.0044362,0
-1.8279e-11,2.3316e+05,-1.2197e-19,1,nan,nan,11708,1,0.0010428,0,0.0044428,0
-1.8236e-11,2.3262e+05,-1.2197e-19,1,nan,nan,11706,1,0.0010494,0,0.0044494,0
-1.8194e-11,2.3207e+05,-1.2197e-19,1,nan,nan,11705,1,0.001056,0,0.004456,0
-1.8151e-11,2.3153e+05,-1.2197e-19,1,nan,nan,11703,1,0.0010626,0,0.0044626,0
-1.8108e-11,2.3098e+05,-1.2197e-19,1,nan,nan,11701,1,0.0010692,0,0.0044692,0
-1.8066e-11,2.3044e+05,-1.2197e-19,1,nan,nan,11700,1,0.0010758,0,0.0044758,0
-1.8023e-11,2.2989e+05,-1.2197e-19,1,nan,nan,11698,1,0.0010824,0,0.0044824,0
-1.798e-11,2.2935e+05,-1.2197e-19,1,nan,nan,11697,1,0.001089,0,0.004489,0
-1.7938e-11,2.2881e+05,-1.2197e-19,1,nan,nan,11695,1,0.0010956,0,0.0044956,0
-1.7895e-11,2.2826e+05,-1.2197e-19,1,nan,nan,11694,1,0.0011022,0,0.0045022,0
-1.7852e-11,2.2772e+05,-1.2197e-19,1,nan,nan,11692,1,0.0011088,0,0.0045088,0
-1.781e-11,2.2717e+05,-1.2197e-19,1,nan,nan,11691,1,0.0011154,0,0.0045154,0
-1.7767e-11,2.2663e+05,-1.2197e-19,1,nan,nan,11689,1,0.001122,0,0.004522,0
-1.7724e-11,2.2608e+05,-1.2197e-19,1,nan,nan,11687,1,0.0011286,0,0.0045286,0
-1.7683e-11,2.2556e+05,-2.4992e-05,1,nan,nan,11686,1,0.0011352,0,0.0045352,0
-1.7642e-11,2.2504e+05,-5.893e-05,1,nan,nan,11685,1,0.0011418,0,0.0045418,0
-1.7602e-11,2.2452e+05,-9.2871e-05,1,nan,nan,11683,1,0.0011484,0,0.0045484,0
-1.7561e-11,2.24e+05,-0.00012681,1,nan,nan,11682,1,0.001155,0,0.004555,0
-1.752e-11,2.2349e+05,-0.00016075,1,nan,nan,11680,1,0.0011616,0,0.0045616,0
-1.748e-11,2.2297e+05,-0.00019469,1,nan,nan,11679,1,0.0011682,0,0.0045682,0
-1.7439e-11,2.2245e+05,-0.00022863,1,nan,nan,11677,1,0.0011748,0,0.0045748,0
-1.7399e-11,2.2193e+05,-0.00026256,1,nan,nan,11676,1,0.0011814,0,0.0045814,0
-1.7358e-11,2.2141e+05,-0.0002965,1,nan,nan,11674,1,0.001188,0,0.004588,0
-1.7317e-11,2.2089e+05,-0.00033044,1,nan,nan,11673,1,0.0011946,0,0.0045946,0
-1.7277e-11,2.2037e+05,-0.00036438,1,nan,nan,11672,1,0.0012012,0,0.0046012,0
-1.7236e-11,2.1986e+05,-0.00039832,1,nan,nan,11670,1,0.0012078,0,0.0046078,0
-1.7195e-11,2.1934e+05,-0.00043226,1,nan,nan,11669,1,0.0012144,0,0.0046144,0
